6,76,1013.25,429.33,44.37,100.47,0.7793,-1,-1,-1
6,77,646.62,457.25,60.08,185.91,0.7784,-1,-1,-1
6,78,1256.28,447.95,34.16,98.45,0.7648,-1,-1,-1
6,79,546.54,454.97,36.35,102.89,0.7474,-1,-1,-1
6,80,732.75,470.65,35.20,99.39,0.6981,-1,-1,-1
6,81,509.83,460.11,49.88,203.13,0.6741,-1,-1,-1
6,82,1101.51,436.20,36.90,112.47,0.6240,-1,-1,-1
6,83,1368.13,434.96,41.80,124.24,0.5235,-1,-1,-1
6,84,1309.40,430.72,31.89,116.02,0.3096,-1,-1,-1
6,85,736.95,457.73,29.46,35.26,0.3066,-1,-1,-1
6,86,578.34,428.96,16.80,42.74,0.3027,-1,-1,-1
7,3,1375.18,413.69,158.22,386.54,0.9127,-1,-1,-1
7,87,584.05,445.16,90.31,264.04,0.8864,-1,-1,-1
7,88,438.21,441.66,127.59,283.28,0.8778,-1,-1,-1
7,28,1490.31,426.70,125.83,344.15,0.8455,-1,-1,-1
7,89,1016.55,430.07,42.73,99.34,0.7946,-1,-1,-1
7,90,935.40,434.73,38.00,81.60,0.7941,-1,-1,-1
7,91,732.36,475.89,35.13,94.09,0.7675,-1,-1,-1
7,92,648.31,457.95,59.07,186.12,0.7473,-1,-1,-1
7,93,1256.26,448.01,30.16,98.42,0.7397,-1,-1,-1
7,94,547.83,454.24,34.74,103.09,0.7142,-1,-1,-1
7,95,912.04,488.80,98.23,96.80,0.6797,-1,-1,-1
7,96,512.06,469.26,47.91,200.36,0.5851,-1,-1,-1
7,97,1101.32,437.03,36.83,112.01,0.5276,-1,-1,-1
7,98,697.23,491.34,33.44,106.94,0.4370,-1,-1,-1
7,99,1370.06,434.46,40.95,126.11,0.4289,-1,-1,-1
7,100,736.20,457.73,28.56,35.65,0.4248,-1,-1,-1
7,101,1162.33,439.38,30.27,87.11,0.3715,-1,-1,-1
7,102,579.35,453.38,27.79,97.54,0.3343,-1,-1,-1
8,103,437.58,441.94,132.03,282.82,0.8887,-1,-1,-1
8,104,1388.77,412.72,141.77,388.01,0.8875,-1,-1,-1
8,105,583.95,444.92,91.00,264.17,0.8838,-1,-1,-1
8,106,1490.57,425.03,151.90,345.73,0.8698,-1,-1,-1
8,107,911.89,490.22,98.38,96.10,0.7910,-1,-1,-1
8,108,934.57,434.45,38.29,81.67,0.7731,-1,-1,-1
8,109,1016.36,430.14,41.02,99.23,0.7660,-1,-1,-1
8,110,649.59,459.08,57.79,187.19,0.7580,-1,-1,-1
8,111,1255.63,447.85,28.51,98.59,0.7507,-1,-1,-1
8,112,731.91,477.04,35.51,93.72,0.7022,-1,-1,-1
8,113,548.01,454.92,33.92,103.05,0.6541,-1,-1,-1
8,114,1101.74,437.67,36.09,110.81,0.6403,-1,-1,-1
8,115,513.08,473.16,47.36,202.17,0.5528,-1,-1,-1
8,116,1162.21,439.54,29.87,86.91,0.5197,-1,-1,-1
8,117,736.01,457.76,30.07,35.30,0.4740,-1,-1,-1
8,118,374.76,444.67,29.81,62.70,0.4345,-1,-1,-1
8,99,1369.93,433.49,45.87,127.47,0.3379,-1,-1,-1
8,102,577.43,428.58,16.14,33.48,0.3326,-1,-1,-1
8,119,696.94,458.35,30.66,71.97,0.3011,-1,-1,-1
9,120,1403.94,410.59,129.24,389.60,0.8950,-1,-1,-1
9,121,584.19,443.88,89.60,265.30,0.8890,-1,-1,-1
9,122,439.34,441.13,130.50,283.76,0.8851,-1,-1,-1
9,123,1497.65,422.72,154.19,347.71,0.8681,-1,-1,-1
9,124,934.48,434.65,37.37,81.11,0.7888,-1,-1,-1
9,125,1015.83,431.15,41.80,98.24,0.7495,-1,-1,-1
9,126,1255.05,447.89,31.12,97.91,0.7461,-1,-1,-1
9,127,732.48,475.91,34.14,97.32,0.7389,-1,-1,-1
9,128,547.99,457.60,34.45,100.28,0.7054,-1,-1,-1
9,129,1100.11,436.74,37.64,111.33,0.6881,-1,-1,-1
9,130,1370.31,433.93,53.64,126.05,0.6687,-1,-1,-1
9,131,652.60,459.19,55.31,189.21,0.6385,-1,-1,-1
9,132,511.58,470.83,49.63,212.10,0.5898,-1,-1,-1
9,133,911.81,490.64,98.34,95.58,0.5842,-1,-1,-1
9,134,1305.70,430.73,35.03,115.77,0.4850,-1,-1,-1
9,135,1161.34,439.76,30.32,86.63,0.4611,-1,-1,-1
9,136,735.21,458.25,25.93,37.35,0.4536,-1,-1,-1
9,137,375.23,444.58,27.25,61.60,0.3409,-1,-1,-1
9,138,576.68,427.93,16.56,30.07,0.3227,-1,-1,-1
9,139,983.38,450.20,26.52,61.46,0.3127,-1,-1,-1
10,140,583.84,443.68,90.21,265.42,0.8886,-1,-1,-1
10,141,439.15,441.35,130.93,283.55,0.8883,-1,-1,-1
10,142,1419.93,407.69,117.00,392.46,0.8854,-1,-1,-1
10,143,933.91,434.59,37.73,81.06,0.8006,-1,-1,-1
10,144,653.43,456.45,55.02,192.82,0.7766,-1,-1,-1
10,145,1254.70,447.83,32.61,98.29,0.7507,-1,-1,-1
10,146,1013.97,431.88,43.93,97.27,0.7457,-1,-1,-1
10,147,1376.88,435.13,49.81,124.49,0.7317,-1,-1,-1
10,148,549.07,459.46,32.96,98.93,0.7215,-1,-1,-1
10,149,1100.17,436.75,37.58,111.16,0.6692,-1,-1,-1
10,150,514.06,471.39,49.00,219.39,0.4889,-1,-1,-1
10,151,1519.79,422.74,144.46,348.61,0.4819,-1,-1,-1
10,152,1306.35,430.58,34.61,116.00,0.4799,-1,-1,-1
10,153,731.99,464.15,34.65,107.94,0.4296,-1,-1,-1
10,154,1161.19,439.74,30.56,86.66,0.4291,-1,-1,-1
10,155,375.46,444.55,27.28,63.54,0.3791,-1,-1,-1
10,156,983.51,454.07,27.25,58.00,0.3360,-1,-1,-1
10,157,679.77,449.22,20.08,41.88,0.3261,-1,-1,-1
11,158,440.36,442.54,128.95,282.34,0.8946,-1,-1,-1
11,159,584.15,443.70,89.41,265.51,0.8925,-1,-1,-1
11,160,1431.10,407.87,115.13,392.64,0.8745,-1,-1,-1
11,161,1534.83,421.88,137.15,349.37,0.8412,-1,-1,-1
11,162,933.93,434.57,36.96,81.11,0.8037,-1,-1,-1
11,163,1255.18,447.91,30.30,98.03,0.7535,-1,-1,-1
11,164,1013.13,432.07,44.54,97.54,0.7527,-1,-1,-1
11,165,654.30,456.63,53.16,192.39,0.7434,-1,-1,-1
11,166,732.01,473.73,34.25,100.41,0.7213,-1,-1,-1
11,167,1380.93,435.42,49.50,122.94,0.7153,-1,-1,-1
11,168,547.42,460.04,34.97,98.91,0.6963,-1,-1,-1
11,169,1100.33,436.72,37.41,111.10,0.6601,-1,-1,-1
11,170,1305.78,430.61,35.17,116.11,0.5508,-1,-1,-1
11,171,513.12,467.06,54.29,228.31,0.5038,-1,-1,-1
11,172,1162.31,439.73,29.33,86.76,0.4722,-1,-1,-1
11,173,375.66,444.82,27.12,62.83,0.3505,-1,-1,-1
11,174,983.55,454.39,25.91,57.77,0.3376,-1,-1,-1
11,175,576.46,427.80,16.79,29.51,0.3133,-1,-1,-1
11,176,596.98,428.31,12.15,27.22,0.3072,-1,-1,-1
11,136,734.43,458.20,27.11,38.07,0.3012,-1,-1,-1
12,177,584.02,443.59,89.62,265.36,0.8895,-1,-1,-1
12,178,442.16,443.10,121.18,282.41,0.8781,-1,-1,-1
12,136,1438.17,407.92,119.76,392.87,0.8729,-1,-1,-1
12,179,1537.87,423.09,159.01,353.48,0.7970,-1,-1,-1
12,180,934.06,434.60,36.59,81.27,0.7947,-1,-1,-1
12,181,1254.81,447.82,32.46,97.50,0.7678,-1,-1,-1
12,125,1015.56,433.68,42.56,95.52,0.7551,-1,-1,-1
12,182,659.67,457.49,50.17,187.82,0.6872,-1,-1,-1
12,183,1100.49,437.00,37.06,110.49,0.6624,-1,-1,-1
12,184,731.39,474.79,34.59,98.86,0.6619,-1,-1,-1
12,185,548.39,461.46,33.36,97.59,0.6428,-1,-1,-1
12,186,1379.97,432.42,48.31,126.45,0.6399,-1,-1,-1
12,187,1307.08,430.97,33.79,115.56,0.5349,-1,-1,-1
12,188,1161.04,439.72,29.81,86.68,0.4728,-1,-1,-1
12,189,513.27,465.74,56.60,233.45,0.3817,-1,-1,-1
12,190,984.90,456.28,25.63,56.51,0.3573,-1,-1,-1
12,191,375.71,445.15,27.32,63.44,0.3331,-1,-1,-1
13,192,442.03,443.86,122.33,282.19,0.8929,-1,-1,-1
13,193,584.05,443.34,88.89,265.76,0.8877,-1,-1,-1
13,194,1450.60,423.99,117.36,376.09,0.8435,-1,-1,-1
13,186,1539.54,423.23,145.01,359.59,0.8317,-1,-1,-1
13,180,933.30,434.75,37.10,81.51,0.7846,-1,-1,-1
13,181,1255.19,447.86,31.69,97.40,0.7697,-1,-1,-1
13,195,1017.56,433.73,39.07,95.10,0.7562,-1,-1,-1
13,196,660.90,460.95,47.78,184.53,0.7386,-1,-1,-1
13,197,1100.53,436.62,36.74,111.51,0.6615,-1,-1,-1
13,198,728.95,476.28,36.60,97.00,0.6612,-1,-1,-1
13,199,910.56,490.45,98.94,96.18,0.6481,-1,-1,-1
13,200,1384.74,430.60,51.69,127.69,0.6187,-1,-1,-1
13,201,515.44,464.94,58.05,234.48,0.5613,-1,-1,-1
13,202,1307.27,430.76,33.99,115.82,0.5496,-1,-1,-1
13,203,549.63,463.07,32.12,95.84,0.5472,-1,-1,-1
13,204,1160.35,439.96,30.12,86.26,0.4812,-1,-1,-1
13,205,983.41,455.83,28.30,57.34,0.4509,-1,-1,-1
13,206,733.32,458.21,26.70,38.05,0.4049,-1,-1,-1
13,207,681.72,450.61,20.57,42.22,0.3249,-1,-1,-1
13,174,1007.12,453.90,15.42,59.02,0.3113,-1,-1,-1
14,208,443.44,443.68,120.17,284.78,0.8918,-1,-1,-1
14,209,584.12,443.50,89.45,265.72,0.8859,-1,-1,-1
14,210,1453.64,407.07,127.77,395.55,0.8616,-1,-1,-1
14,211,1555.46,423.79,133.92,361.64,0.8329,-1,-1,-1
14,212,934.25,434.79,36.19,81.91,0.7965,-1,-1,-1
14,213,1390.84,433.38,48.47,125.36,0.7729,-1,-1,-1
14,214,1255.04,447.87,31.23,97.41,0.7630,-1,-1,-1
14,215,1016.73,434.11,40.95,95.10,0.7566,-1,-1,-1
14,216,661.93,459.53,45.90,185.10,0.7259,-1,-1,-1
14,217,550.24,463.85,32.47,94.70,0.6533,-1,-1,-1
14,218,1100.87,436.73,36.80,111.28,0.6443,-1,-1,-1
14,219,1307.00,430.58,34.19,115.93,0.5683,-1,-1,-1
14,220,729.19,473.87,36.40,100.69,0.5626,-1,-1,-1
14,221,516.31,463.72,56.95,236.71,0.5343,-1,-1,-1
14,222,1161.79,439.83,29.50,86.50,0.4676,-1,-1,-1
14,223,733.53,458.28,27.53,38.90,0.3778,-1,-1,-1
14,224,983.52,453.00,27.69,62.46,0.3375,-1,-1,-1
14,186,1689.15,430.56,96.00,206.09,0.3251,-1,-1,-1
14,225,1859.00,524.79,45.62,132.02,0.3160,-1,-1,-1
15,209,444.46,444.01,118.59,286.01,0.8901,-1,-1,-1
15,180,583.80,443.36,88.97,265.51,0.8888,-1,-1,-1
15,226,1455.00,431.64,156.75,374.19,0.8698,-1,-1,-1
15,211,1567.68,423.90,143.00,365.33,0.8417,-1,-1,-1
15,212,933.70,435.19,36.41,81.49,0.8051,-1,-1,-1
15,227,1015.92,435.83,41.80,92.85,0.7859,-1,-1,-1
15,228,1255.01,447.74,30.98,97.86,0.7740,-1,-1,-1
15,229,730.28,457.64,33.88,112.12,0.6604,-1,-1,-1
15,230,550.26,462.62,31.25,95.88,0.6595,-1,-1,-1
15,231,1100.55,436.97,37.31,111.31,0.6570,-1,-1,-1
15,232,1395.37,432.18,45.65,125.64,0.6561,-1,-1,-1
15,233,662.86,461.31,47.71,183.31,0.5145,-1,-1,-1
15,234,1307.52,430.24,33.86,116.37,0.5007,-1,-1,-1
15,235,526.71,468.78,46.63,234.25,0.4586,-1,-1,-1
15,236,985.07,456.44,26.68,59.72,0.4304,-1,-1,-1
15,237,1163.68,439.85,26.15,86.52,0.4043,-1,-1,-1
15,238,950.11,492.16,60.96,91.60,0.3944,-1,-1,-1
15,239,576.13,455.22,30.36,71.33,0.3207,-1,-1,-1
15,240,375.90,444.89,26.57,63.15,0.3191,-1,-1,-1
16,241,584.26,443.07,88.81,265.77,0.8904,-1,-1,-1
16,242,444.31,444.03,118.43,285.07,0.8667,-1,-1,-1
16,243,1455.26,408.74,191.37,402.87,0.8522,-1,-1,-1
16,244,933.87,435.01,36.01,81.95,0.8016,-1,-1,-1
16,245,1016.12,435.64,41.46,93.05,0.7930,-1,-1,-1
16,246,1557.10,426.00,172.14,361.07,0.7708,-1,-1,-1
16,163,1254.83,447.76,30.31,97.88,0.7588,-1,-1,-1
16,247,729.05,457.51,35.20,112.27,0.6855,-1,-1,-1
16,248,1100.91,437.02,36.84,111.02,0.6394,-1,-1,-1
16,249,549.93,464.81,30.83,94.09,0.6333,-1,-1,-1
16,250,663.54,461.23,45.69,184.91,0.6298,-1,-1,-1
16,251,524.66,468.10,49.89,234.90,0.6123,-1,-1,-1
16,252,1307.21,430.59,33.73,115.96,0.5271,-1,-1,-1
16,253,1162.36,439.80,27.86,86.53,0.5054,-1,-1,-1
16,254,984.42,455.96,31.09,62.75,0.4319,-1,-1,-1
16,255,683.54,452.97,21.86,44.95,0.4174,-1,-1,-1
17,256,584.21,442.74,88.36,266.05,0.8826,-1,-1,-1
17,257,447.18,445.84,113.76,286.56,0.8666,-1,-1,-1
17,258,1454.31,417.62,203.76,393.82,0.8514,-1,-1,-1
17,259,1549.89,427.20,194.43,364.84,0.8369,-1,-1,-1
17,260,933.65,435.17,35.66,81.87,0.8101,-1,-1,-1
17,261,1016.82,435.77,40.37,93.39,0.7737,-1,-1,-1
17,163,1253.94,447.66,30.41,97.82,0.7503,-1,-1,-1
17,262,1100.67,436.73,36.85,111.53,0.7013,-1,-1,-1
17,263,663.83,460.39,42.12,189.42,0.6341,-1,-1,-1
17,264,727.34,457.94,35.81,111.04,0.5463,-1,-1,-1
17,265,1161.87,439.81,27.80,86.62,0.5287,-1,-1,-1
17,266,1307.90,431.05,32.61,115.55,0.4960,-1,-1,-1
17,267,549.11,462.22,31.96,95.91,0.4784,-1,-1,-1
17,268,526.46,468.09,49.11,234.14,0.4767,-1,-1,-1
17,269,683.73,454.33,21.55,43.48,0.3902,-1,-1,-1
18,270,1455.45,415.59,218.88,400.45,0.8853,-1,-1,-1
18,271,583.86,443.66,89.87,265.31,0.8841,-1,-1,-1
18,272,1548.95,429.68,199.00,363.36,0.8293,-1,-1,-1
18,273,447.60,444.68,114.30,285.82,0.8167,-1,-1,-1
18,274,933.87,435.44,34.92,81.79,0.8082,-1,-1,-1
18,275,1016.83,434.93,40.63,93.99,0.7753,-1,-1,-1
18,276,1254.58,447.54,29.63,97.84,0.7568,-1,-1,-1
18,277,1100.31,436.79,37.08,111.24,0.6652,-1,-1,-1
18,278,663.40,459.71,45.80,191.73,0.6064,-1,-1,-1
18,279,726.82,458.17,36.59,108.01,0.5993,-1,-1,-1
18,280,1306.43,430.23,34.28,116.41,0.5114,-1,-1,-1
18,281,1162.32,439.82,27.49,86.66,0.5085,-1,-1,-1
18,282,684.72,454.42,22.34,44.06,0.4947,-1,-1,-1
18,283,526.69,465.69,49.66,236.88,0.4918,-1,-1,-1
18,284,548.24,462.96,32.57,93.39,0.3633,-1,-1,-1
18,285,1411.14,433.41,29.08,123.72,0.3444,-1,-1,-1
18,249,575.28,427.06,17.99,37.78,0.3350,-1,-1,-1
19,286,1455.69,411.48,240.40,405.22,0.9353,-1,-1,-1
19,287,586.17,443.74,90.18,265.49,0.8891,-1,-1,-1
19,288,449.60,444.88,120.46,289.21,0.8148,-1,-1,-1
19,289,933.89,435.47,34.54,82.25,0.8085,-1,-1,-1
19,290,1018.76,435.48,38.48,93.43,0.7892,-1,-1,-1
19,291,1254.33,446.94,29.96,98.34,0.7810,-1,-1,-1
19,292,725.71,458.19,39.82,97.72,0.6918,-1,-1,-1
19,277,1100.32,436.68,37.01,111.52,0.6874,-1,-1,-1
19,293,688.29,453.73,21.19,42.58,0.5922,-1,-1,-1
19,294,1161.65,439.80,27.76,86.57,0.5602,-1,-1,-1
19,295,663.78,465.96,66.11,188.52,0.5266,-1,-1,-1
19,296,1307.22,430.15,32.84,116.32,0.5091,-1,-1,-1
19,297,1412.85,432.02,31.66,126.41,0.4235,-1,-1,-1
19,298,1000.72,453.82,22.73,66.59,0.4206,-1,-1,-1
19,299,953.92,488.93,57.36,95.17,0.4098,-1,-1,-1
19,118,373.92,444.53,30.27,63.17,0.3363,-1,-1,-1
19,278,577.24,453.63,30.79,88.32,0.3054,-1,-1,-1
19,282,648.04,455.98,20.30,36.85,0.3006,-1,-1,-1
20,300,1457.77,412.92,247.60,410.85,0.9167,-1,-1,-1
20,301,585.45,442.90,95.36,266.07,0.8890,-1,-1,-1
20,302,454.59,442.80,117.29,291.86,0.8550,-1,-1,-1
20,303,1016.43,435.27,41.09,94.14,0.8167,-1,-1,-1
20,304,933.51,435.48,34.74,81.47,0.8081,-1,-1,-1
20,305,1552.27,450.64,202.21,348.78,0.8011,-1,-1,-1
20,306,1252.41,446.96,31.92,98.37,0.7761,-1,-1,-1
20,307,723.83,458.55,42.72,113.76,0.7360,-1,-1,-1
20,308,1100.37,436.54,37.03,112.14,0.6767,-1,-1,-1
20,309,687.53,453.29,23.81,45.90,0.6565,-1,-1,-1
20,310,1162.70,439.77,26.68,86.71,0.5486,-1,-1,-1
20,311,663.40,461.45,65.62,190.89,0.4576,-1,-1,-1
20,312,1001.59,454.59,20.67,68.02,0.4573,-1,-1,-1
20,313,1307.12,430.45,32.57,116.14,0.4078,-1,-1,-1
20,314,374.00,444.66,29.17,62.46,0.3669,-1,-1,-1
20,315,954.84,493.44,55.03,89.28,0.3547,-1,-1,-1
20,316,984.03,456.27,19.63,54.64,0.3485,-1,-1,-1
21,300,1457.02,414.06,256.85,412.40,0.9452,-1,-1,-1
21,317,586.15,443.11,98.03,266.22,0.8957,-1,-1,-1
21,309,456.70,442.44,115.99,292.40,0.8739,-1,-1,-1
21,318,1016.44,434.81,41.13,94.87,0.8222,-1,-1,-1
21,319,933.73,435.12,34.49,81.71,0.8071,-1,-1,-1
21,320,1252.51,446.75,32.52,98.69,0.7639,-1,-1,-1
21,321,1100.29,436.55,37.08,112.06,0.7039,-1,-1,-1
21,322,724.12,458.80,43.81,100.43,0.6845,-1,-1,-1
21,323,1417.50,432.24,40.61,125.94,0.6246,-1,-1,-1
21,324,662.96,460.75,63.97,190.21,0.6182,-1,-1,-1
21,325,1163.01,439.84,26.62,86.73,0.6049,-1,-1,-1
21,326,689.13,452.35,24.54,51.22,0.5347,-1,-1,-1
21,327,373.64,444.68,29.87,62.77,0.4819,-1,-1,-1
21,328,1001.00,454.84,22.34,68.54,0.4061,-1,-1,-1
21,329,550.50,459.32,29.77,71.10,0.3922,-1,-1,-1
21,330,1308.44,430.75,31.71,115.82,0.3649,-1,-1,-1
21,331,954.68,490.92,55.64,92.02,0.3576,-1,-1,-1
22,319,1462.59,412.57,251.84,416.74,0.9477,-1,-1,-1
22,317,586.66,442.83,100.13,266.50,0.8975,-1,-1,-1
22,332,458.93,443.30,116.69,291.77,0.8676,-1,-1,-1
22,333,1576.25,427.97,198.17,368.94,0.8143,-1,-1,-1
22,328,933.52,434.90,34.18,82.09,0.8097,-1,-1,-1
22,334,1017.50,435.32,39.51,94.53,0.8061,-1,-1,-1
22,335,1251.61,446.84,33.75,98.75,0.7473,-1,-1,-1
22,336,662.62,459.92,58.46,191.09,0.7078,-1,-1,-1
22,337,1099.87,436.32,37.37,111.58,0.6902,-1,-1,-1
22,338,1162.85,439.66,25.71,86.81,0.6255,-1,-1,-1
22,339,724.36,458.88,44.83,98.07,0.5831,-1,-1,-1
22,340,690.19,452.91,24.86,49.24,0.5784,-1,-1,-1
22,341,1418.04,433.18,46.11,124.63,0.5629,-1,-1,-1
22,342,1002.39,454.66,21.82,68.06,0.4986,-1,-1,-1
22,343,911.34,486.51,99.05,100.25,0.4649,-1,-1,-1
22,344,550.45,461.31,28.89,51.56,0.4134,-1,-1,-1
22,345,1308.64,430.92,32.61,115.05,0.4046,-1,-1,-1
22,314,373.90,444.49,28.88,61.58,0.3373,-1,-1,-1
23,336,1466.61,411.89,250.74,417.58,0.9267,-1,-1,-1
23,328,586.75,442.97,101.19,267.42,0.9019,-1,-1,-1
23,346,459.56,442.60,117.98,291.91,0.8702,-1,-1,-1
23,347,933.25,435.13,33.84,82.48,0.8038,-1,-1,-1
23,348,1018.55,435.57,37.85,93.47,0.8020,-1,-1,-1
23,349,1250.75,446.52,34.42,99.04,0.7727,-1,-1,-1
23,350,1099.92,436.38,36.90,111.20,0.7099,-1,-1,-1
23,351,1418.24,437.96,57.99,120.30,0.6700,-1,-1,-1
23,352,661.57,459.02,58.56,188.99,0.6403,-1,-1,-1
23,353,1162.89,439.77,25.70,86.56,0.6361,-1,-1,-1
